season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2022,1304077,LSG v RCB,LSG,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,2,PVD Chameera,Dushmantha Chameera,1,3,9,0,0,33.33,False,True,{},,not out,,
2022,1304077,LSG v RCB,LSG,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,2,Ravi Bishnoi,Ravi Bishnoi,0,1,2,0,0,0.00,False,True,{},,not out,,
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,MA Agarwal,Mayank Agarwal,24,15,23,4,0,160.00,True,False,"{'wickets': 2, 'runs': 35}",4.3, b Mustafizur Rahman,"<strong>Chops it on!</strong> It was a back of a good length that was going away with the angle just outside off, The body went to the left as the bat reached out as he tried to dab it to third man. It took the inside edge and went back to hit the stumps on the bounce",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,S Dhawan,Shikhar Dhawan,9,10,19,1,0,90.00,False,False,"{'wickets': 1, 'runs': 33}",3.4,c &dagger;Pant b Lalit Yadav,"<strong>Whack-pulls a length ball to the keeper!</strong> It was going down leg, Dhawan made room and came back across and tried to hard-paddle, whack-pull, what have you past short-fine leg along the ground. It hit the sticker of the bat and went to the right of Pant, who moved and took it well. Dhawan walked straight after before being given by the umpire.",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,JM Bairstow,Jonny Bairstow,9,8,19,2,0,112.50,False,False,"{'wickets': 4, 'runs': 54}",6.4,c Mustafizur Rahman b Ahmed,"<strong>Pulled straight to deep-fine leg!</strong> It was a length ball on the hips, Bairstow went back in the crease and judged the length well. However, the placement of the pull was the conundrum, as the the Fizz, took it comfortably under the bread-basket",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,LS Livingstone,Liam Livingstone,2,3,6,0,0,66.66,False,False,"{'wickets': 3, 'runs': 46}",5.3,st &dagger;Pant b Patel,"<strong>Runs down the ground and misses the straight loft, gets stumped!</strong> It was a good length ball over off, it straightened after pitching. The major issue was that Liam did not get to the pitch of the ball. The hands came through with the full bat-swing, the bottom hand came off, and so did the bails.",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,JM Sharma,Jitesh Sharma,32,23,31,5,0,139.13,False,False,"{'wickets': 5, 'runs': 85}",12.1,lbw b Patel,"full ball, and he looks for the sweep. <strong>Given out leg before, but he goes for the review</strong> immediately. He went across the stumps, and he was looking to get it fine. I think the question will simply be if he got a tickle on it. There's a slight spike, but that comes when the ball just grazes the ground. Goes on and hits the stumps, but with umpire's call on impact. He will have to go, but the review is retained",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,12,20,35,0,0,60.00,False,False,"{'wickets': 8, 'runs': 92}",14.3,c &dagger;Pant b Ahmed,"<strong>edged through to Pant!</strong> That's probably the last surviving hope for Punjab to reach a fighting total. Length ball, angles across him, and he flays at it, but with little feet movement. Gets a decent edge through to the wicketkeeper, as Khaleel wheels off in celebration",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,K Rabada,Kagiso Rabada,2,6,5,0,0,33.33,False,False,"{'wickets': 6, 'runs': 90}",13.4, b Kuldeep Yadav,"fullish, and <strong>through his defence</strong>! Rabada has a hopeful poke at it, from the crease. Didn't really pick the length or the line properly. The ball goes through as he looks to drive, and it rattles somewhere between middle and leg. Kuldeep has deserved some reward for his spell today, and he gets it today",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,NT Ellis,Nathan Ellis,0,2,2,0,0,0.00,False,False,"{'wickets': 7, 'runs': 90}",13.6, b Kuldeep Yadav,"<strong>Kuldeep strikes again!</strong> Just tosses this up, around off, and with the angle of his release, it slides on, and also turns just a touch. Ellis has a tentative attempt at a drive, but his bat also comes down at an angle, and leaves enough room between bat and pad for the ball to sneak in and rattle the stumps",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,RD Chahar,Rahul Chahar,12,12,18,1,1,100.00,False,False,"{'wickets': 9, 'runs': 108}",17.4,c Powell b Lalit Yadav,"sweep, and straight to Rovman Powell at deep backward square leg! Chahar has just made too much of a connection with this ball. It wasn't tossed up a lot, but the line was teasing and tempting, angling in and on the stumps, at a fuller length. Probably there for the sweep, but he failed to keep it down",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,Arshdeep Singh,Arshdeep Singh,9,17,25,2,0,52.94,False,False,"{'wickets': 10, 'runs': 115}",19.6,run out (&dagger;Pant),"full, just outside off, and he has a swing and a miss. Wants a single, but won't be getting anything for this. Pant is quick to come over and whip the bails off. Unselfish, that is one way of looking at it, I guess",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,VG Arora,Vaibhav Arora,2,4,12,0,0,50.00,False,True,{},,not out,,
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,PP Shaw,Prithvi Shaw,41,20,35,7,1,205.00,False,False,"{'wickets': 1, 'runs': 83}",6.3,c Ellis b Chahar,"Slog-swept to deep-midwicket, where<strong> Ellis balanced himself with a side-twist and took over his left shoulder</strong>! It was a full ball, tossed up outside off, the sweep got the top-edge and the ball was traveling, but Ellis kept his eye on it and settled in well, and maintained his balance",
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,DA Warner,David Warner,60,30,52,10,1,200.00,False,True,{},,not out,,
2022,1304078,DC v PBKS,DC,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,DC,2,SN Khan,Sarfaraz Khan,12,13,17,1,0,92.30,False,True,{},,not out,,
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,1,RG Sharma,Rohit Sharma,0,2,4,0,0,0.00,True,False,"{'wickets': 1, 'runs': 0}",0.2,c Santner b Mukesh Choudhary,"that is catching practice for mid-on. Just a nothing little push to a length-ball inswinger, unable to keep it down even though he is not looking to hit a boundary off it. Easy catch for mid-on",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,1,Ishan Kishan,Ishan Kishan,0,1,8,0,0,0.00,False,False,"{'wickets': 2, 'runs': 2}",0.5, b Mukesh Choudhary,"Kishan is on his knees. The off stump has gone for a walk. Swinging yorker. Okay not quite a yorker. A half-volley more like, but it ha swung late, and Kishan has played the wrong line. He is off his feet as he gets into a tangle, and the ball takes out the off stump. Both openers gone in the first over. Projected score 158 now",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,1,D Brevis,Dewald Brevis,4,7,16,0,0,57.14,False,False,"{'wickets': 3, 'runs': 23}",2.6,c &dagger;Dhoni b Mukesh Choudhary,"and Choudhary makes sure Jadeja's drop doesn't cost them much. He sees Brevis walking at him, Choudhary bowls the slower offcutter, in his half, Brevis looks for a sort of upper-cut, but the extra bounce does him in. Edged to Dhoni",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,1,SA Yadav,Suryakumar Yadav,32,21,31,3,1,152.38,False,False,"{'wickets': 4, 'runs': 47}",7.3,c Mukesh Choudhary b Santner,"Santner has a wicket finally after the drop in his first over. And he has the big one. Surya has been given no room by the spinners, and they have had a strong leg-side field. So the boundary options for Surya are to go over the leg-side field. He did that against Theekshana, but gets a flat top edge on the same sweep against Santner. Taken at deep square leg",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,1,NT Tilak Varma,Tilak Varma,51,43,85,3,2,118.60,False,True,{},,not out,,
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,1,HR Shokeen,Hrithik Shokeen,25,25,25,3,0,100.00,False,False,"{'wickets': 5, 'runs': 85}",13.3,c Uthappa b Bravo,"down the wicket this time, and again a move a touch too early. Bravo digs in a bouncer, Shokeen goes ahead with a big shot, skies one to mid-off where Uthappa takes it calmly",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,1,KA Pollard,Kieron Pollard,14,9,17,1,1,155.55,False,False,"{'wickets': 6, 'runs': 111}",16.2,c Dube b Theekshana,"and Pollard has found that very straight long-on. This is short of a length, Pollard goes back to pull him down the ground, looking to go dead straight, but he this has come off the toe end and goes shoulder high to that very fielder. CSK overjoyed",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,1,DR Sams,Daniel Sams,5,3,8,1,0,166.66,False,False,"{'wickets': 7, 'runs': 120}",17.2,lbw b Bravo,"dipping yorker. Slower ball dies on him dramatically and hits him on the pad as he is shuffling across for a big hit. Given out lbw. Reviewed too. The only question is if he has got himself outside the line. The replays show the ball dipping, falling inches short of the toe, turning in to impact the pad on off. It returns an umpire's call on impact, but is hitting flush. The original decision stays",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,1,JD Unadkat,Jaydev Unadkat,19,9,16,1,1,211.11,False,True,{},,not out,,
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,2,RD Gaikwad,Ruturaj Gaikwad,0,1,2,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.1,c Tilak Varma b Sams,"<strong>picks out backward point with a half-tracker first ball!</strong> Short and wide angled across seventh stump at 139 kph, there to crack with a blistering cut but doesn't keep it down and doesn't try to elevate it either. Middles it straight to Tilak at chest height behind square, where Tilak takes a bunny hop to get his hands in line and cushion the take.",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,2,RV Uthappa,Robin Uthappa,30,25,50,2,2,120.00,False,False,"{'wickets': 3, 'runs': 66}",8.6,c Brevis b Unadkat,"back of a length angled across fifth stump, Uthappa shuffles across trying to play a short arm jab paddle pull cheekily behind square but doesn't get it wide enough of Brevis at deep backward square leg and picks him out at chest height 10 yards in from the rope for a simple catch.",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,2,MJ Santner,Mitchell Santner,11,9,13,2,0,122.22,False,False,"{'wickets': 2, 'runs': 16}",2.3,c Unadkat b Sams,"<strong>bounced out!</strong> Similar ball that Sams bowled to end the first over that Santner spanked over wide mid-on, but this time bowled tighter on a fourth or fifth stump line to cramp Santner slightly for room. Goes to pull this and top edges this to mid-on where Unadkat waits several seconds for the ball to come down before grasping onto it with elbows tucked into his torso and palms facing in.",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,2,AT Rayudu,Ambati Rayudu,40,35,63,2,3,114.28,False,False,"{'wickets': 5, 'runs': 102}",14.5,c Pollard b Sams,"<strong>goodness what a ball to get out to! Meatball of a full toss on the knees is skewed to Pollard at long-off!</strong> Junk sent down by Sams, but it's clearly his day when he can get a fourth with this kind of ball. Could have easily been deposited over midwicket but Rayudu awkwardly tried to punch this straight back over mid-on and instead it came off the outer half of the bat floating toward Pollard, who charged forward 20 yards off the rope and dove forward to pouch it with his bucket hands.",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,2,S Dube,Shivam Dube,13,14,18,0,1,92.85,False,False,"{'wickets': 4, 'runs': 88}",12.5,c &dagger;Ishan Kishan b Sams,"<strong>perfect delivery, sensational catch!</strong> Sams bangs this back of a length in the fifth stump channel at full pace angling it in toward off, flat-footed poke by Dube clips the edge and flies high toward Kishan's left at chest height. He does a salmon leap sideways to snaffle it.",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,2,RA Jadeja,Ravindra Jadeja,3,8,19,0,0,37.50,True,False,"{'wickets': 6, 'runs': 106}",15.4,c Tilak Varma b Meredith,"slower ball lands full and this time within the wide guidelines at 113 kph forcing Jadeja to play at this but he's through the shot too early, shovels this high toward long-off, basic catch taken by Tilak running in and falling forward on his knees to claim it at waist height.",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,2,MS Dhoni,MS Dhoni,28,13,34,3,1,215.38,False,True,{},,not out,,
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,2,D Pretorius,Dwaine Pretorius,22,14,23,2,1,157.14,False,False,"{'wickets': 7, 'runs': 139}",19.1,lbw b Unadkat,"Pretorius shuffles way across his stumps and misses flicking across the line to a yorker. Looks stone dead live but umpire Oxenford gives it not out and they scamper a leg bye. <strong>Rohit calls for DRS immediately. </strong> Live, it looked like the ball pitched in line with leg stump. That was the only doubt. If it was, he's a gonner. <strong>Ball-tracking indeed shows the ball pitched in line. Oxenford has to overturn his decision to out!</strong> Pretorius was so far across his stumps, you could see leg stump showing live, so it was surprising that it was given not out on field.",
2022,1304079,MI v CSK,MI,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,2,DJ Bravo,Dwayne Bravo,1,1,6,0,0,100.00,False,True,{},,not out,,
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,JC Buttler,Jos Buttler,116,65,103,9,9,178.46,False,False,"{'wickets': 2, 'runs': 202}",18.6,c Warner b Mustafizur Rahman,"<B>holes out</b> to long on and an exhilarating innings comes to an end. A pat on the back from Samson as he walks back. Fizz went for the yorker. Buttler tried to hit it, and therefore ended up meeting it at a very low full toss height. Gets some connection, but doesn't have the distance. Warner at long on takes a simple one",
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,D Padikkal,Devdutt Padikkal,54,35,77,7,2,154.28,False,False,"{'wickets': 1, 'runs': 155}",15.1,lbw b Ahmed,"Khaleel is back.

full ball on off stump. Padikkal tries to flick across the line, but it hits his pad. Khaleel goes for an lbw appeal as the ball rolls away rapidly past short third man for four. <B>Capitals review</b> after the umpire says not out. Is there bat involved? Tough to say since the ball is close to both the bat and the pad. But the umpire says there's a clear gap between bat and ball. And ball-tracking says it's crashing into middle stump. Correct review, umpire was wrong, and Padikkal has to walk back for 54.",
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,SV Samson,Sanju Samson,46,19,34,5,3,242.10,True,True,{},,not out,,
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,SO Hetmyer,Shimron Hetmyer,1,1,7,0,0,100.00,False,True,{},,not out,,
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,DC,2,PP Shaw,Prithvi Shaw,37,27,51,5,1,137.03,False,False,"{'wickets': 3, 'runs': 99}",9.6,c Boult b Ashwin,"short and wide, backs away to slap this high over cover but makes the mistake of getting it anywhere within 40 yard-radius of Trent Boult patrolling the boundary. It floats in the air long enough for Boult to range 20 yards to his right and takes a safe catch tumbling to his right at thigh height.",
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,DC,2,DA Warner,David Warner,28,14,23,5,1,200.00,False,False,"{'wickets': 1, 'runs': 43}",4.3,c &dagger;Samson b Prasidh Krishna,"<b>the change of angle works!</b> Length ball follows Warner backing away from leg, Warner tries to flick this behind point and a thick edge goes through to the keeper. Warner tries to sell it like he didn't touch it and that it came off the thigh guard. Krishna roars a celebration and then goes through a more formal appeal to the umpire, who gives it out. Warner's sales job fails and he doesn't bother reviewing. Clear edge.",
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,DC,2,SN Khan,Sarfaraz Khan,1,3,4,0,0,33.33,False,False,"{'wickets': 2, 'runs': 48}",5.1,c Prasidh Krishna b Ashwin,"<strong>Sarfaraz gifts his wicket to square leg!</strong> Fullish length ball on sixth stump, tries to drag this into the leg side with a sweep but picks out Prasidh in the ring, who shuffles to his right taking a catch at neck height just in front of the umpire.",
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,DC,2,RR Pant,Rishabh Pant,44,24,36,4,2,183.33,True,False,"{'wickets': 4, 'runs': 124}",11.4,c Padikkal b Prasidh Krishna,"<strong>Padkikkal shows Chahal how it's done!</strong> Length ball angled across off, Pant goes for a big heave over mid-on but a top-edge swirls over point. Padikkal calls off Samson who was running toward it and rightly so because Padikkal had a better angle and less ground to cover. He settles himself before reaching forward and takes a sharp steepler while going to the ground to cushion the ball as it comes back to earth.",
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,DC,2,Lalit Yadav,Lalit Yadav,37,24,48,3,2,154.16,False,False,"{'wickets': 7, 'runs': 187}",18.3,c &dagger;Samson b Prasidh Krishna,"<strong>what an over from Krishna! The around the wicket ploy pays off!</strong> Slants this on a good length across Lalit on eighth stump, Lalit tries to shuffle across to get in line for a heave to the leg side but only manages to slice a healthy edge behind to Samson.",
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,DC,2,AR Patel,Axar Patel,1,4,6,0,0,25.00,False,False,"{'wickets': 5, 'runs': 127}",12.6, b Chahal,"flighted full on fourth stump, spins back in and defeats Axar's attempted slog sweep, middle and off stump are knocked back.",
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,DC,2,SN Thakur,Shardul Thakur,10,7,13,0,1,142.85,False,False,"{'wickets': 6, 'runs': 157}",15.3,run out (Parag/&dagger;Samson),"length ball on fourth stump, slaps this to wide long-on, Shardul is hesitant turning back for the second but Lalit wanted it and turned hard for the non-striker's end. Riyan Parag charges hard and fires a bullet to Samson, who whips the bails off with Shardul a foot short. His path back to the striker's end didn't help matters. Ran a pronounced zig-zag, probably covered 24 yards instead of 22 trying to make the second.",
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,DC,2,R Powell,Rovman Powell,36,15,29,0,5,240.00,False,False,"{'wickets': 8, 'runs': 207}",19.6,c &dagger;Samson b McCoy,"length ball on the stumps, Powell skies a heave behind the stumps and it swirls around for Samson to settle under and take it tumbling to the ground. An anticlimactic end after what happened minutes earlier.",
2022,1304080,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,0,3,12,0,0,0.00,False,True,{},,not out,,
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,GT,1,WP Saha,Wriddhiman Saha,25,25,52,2,1,100.00,False,False,"{'wickets': 2, 'runs': 83}",10.3,c VR Iyer b Yadav,Soft dismissal. Once again Saha looks to go for the scoop but adjusts himself seeing Umesh bowl the length ball outside off. All he then manages to do is spoon a catch to backward point. End of the 75-run stand.,
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,GT,1,Shubman Gill,Shubman Gill,7,5,8,1,0,140.00,False,False,"{'wickets': 1, 'runs': 8}",1.1,c &dagger;Billings b Southee,"<strong>wicket first ball for Southee</strong>, nicked down the leg side! Not a great ball, but lovely seam position for that length ball on middle and leg it goes down further with the angle, Gill wants to tickle it fine but he's done it too fine and Billings grabs it with both hands",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,GT,1,HH Pandya,Hardik Pandya,67,49,82,4,2,136.73,True,False,"{'wickets': 4, 'runs': 138}",17.2,c Singh b Southee,"<strong>Hardik holes out!</strong> How much did his groin issues have a role to play in that? Slower ball on a length, angling in. Pandya stands tall and pulls but doesn't connect well. Rinku Singh hares in and to his right and completes a tumbling catch. Massive wicket at this point for the Knight Riders.",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,GT,1,DA Miller,David Miller,27,20,29,1,2,135.00,False,False,"{'wickets': 3, 'runs': 133}",16.2,c Yadav b Shivam Mavi,"Now then! Mavi strikes and his offcutter works. Bowls it on a shorter length, Miller stands back to heave it over the on side. The bounce means that it takes the top edge and settles into the safe hands of Umesh, who takes some steps to his left from point.",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,GT,1,R Tewatia,Rahul Tewatia,17,12,24,2,0,141.66,False,False,"{'wickets': 8, 'runs': 156}",19.5,c Singh b Russell,"Can't keep Rinku Singh away from the ball on the field today. Another slower ball on a short length, slanting away from Tewatia. This time he can't pull it and so tries to take on the bigger boundary. Finds sweeper to perfection instead.",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,GT,1,Rashid Khan,Rashid Khan,0,2,3,0,0,0.00,False,False,"{'wickets': 5, 'runs': 140}",17.5,c Yadav b Southee,"<strong>Two wickets in the over for Southee.</strong> Using the bounce in the wicket to good effect. Cross-seam ball on a shorter length, climbs as it reaches Rashid. Only spoons a catch to midwicket as he goes for the pull. Two-ball duck for Rashid and Titans are now withering away.",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,GT,1,A Manohar,Abhinav Manohar,2,4,10,0,0,50.00,False,False,"{'wickets': 6, 'runs': 151}",19.1,c Singh b Russell,Straightaway picks up a wicket! Knows that he is bowling with the longer boundary on his right and lands a slower one on a length. Abhinav gives it his all as he looks to go over deep midwicket but finds Rinku there. No distance only height.,
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,GT,1,LH Ferguson,Lockie Ferguson,0,1,1,0,0,0.00,False,False,"{'wickets': 7, 'runs': 151}",19.2,c Singh b Russell,"And <strong>it's two-in-two</strong> for Dre Russ! Short ball around leg, Ferguson seemed to have connected well on the pull. But picks out Rink at deep midwicket again, who does well to stop just before the rope as his momentum was taking him back.",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,GT,1,AS Joseph,Alzarri Joseph,1,1,5,0,0,100.00,False,True,{},,not out,,
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,GT,1,Yash Dayal,Yash Dayal,0,1,2,0,0,0.00,False,False,"{'wickets': 9, 'runs': 156}",19.6,c &amp; b Russell,"Is that a catch? Russell is celebrating for sure. What an over this has been from Dre Russ! Wow. Speared in a yorker that reached the batter at ankle eye. Dayal <strong>got it off the toe end</strong> and straight to Russell, who took a low diving catch. Four wickets in the over and the big West Indian has delivered for KKR!",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,2,SW Billings,Sam Billings,4,4,5,1,0,100.00,False,False,"{'wickets': 1, 'runs': 5}",0.4,c &dagger;Saha b Mohammed Shami,"<strong>top edge goes high</strong>, Saha gets under it and KKR lose their first! Shami with the bouncer that nips in marginally, Billings pulls but doesn't get in control at all because it's outside off, he can't get on top of it and ends up with a top edge that goes towards leg slip",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,2,SP Narine,Sunil Narine,5,5,14,1,0,100.00,False,False,"{'wickets': 2, 'runs': 10}",2.2,c Ferguson b Mohammed Shami,"<strong>taken at short fine leg</strong>! He expected the short ball, this wasn't a bouncer though, only short of length. He stays back to whip it off his hips, towards short fine leg, and Ferguson does well to go low to his right to get both hands under it",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,2,SS Iyer,Shreyas Iyer,12,15,34,1,1,80.00,True,False,"{'wickets': 4, 'runs': 34}",6.1,c &dagger;Saha b Yash Dayal,"edged behind, <strong>Dayal gets the KKR captain</strong>! Fourth wicket in seventh over, and all of them to fast bowlers. Dayal bowls a stifling line to Shreyas with the angle, makes him play outside off with his line around off, and he can only edge it behind to Saha. Dayal leaps with joy to celebrate the big wicket",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,2,N Rana,Nitish Rana,2,7,14,0,0,28.57,False,False,"{'wickets': 3, 'runs': 16}",4.2,c &dagger;Saha b Ferguson,"149.1 kmh, <b>a lone appeal for caught behind</b> but turned down. Ferguson appealed all alone there, he has convinced Hardik and <b>they take the review</b>. Rana backed away a little, probably because of the pace, it was short of length around off, Rana poked inside the line while on the move towards leg, and <b>UltraEdge shows there's a spike</b>, the crowd comes alive as the decision is overturned!",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,2,RK Singh,Rinku Singh,35,28,39,4,1,125.00,False,False,"{'wickets': 5, 'runs': 79}",12.1,c &dagger;Saha b Yash Dayal,<strong>Dayal strikes on the very first ball of the spell.</strong> Rinku's stay in the middle ends. Walks down the track to the length ball and looks to heave it away. Only manages an inside edge that Saha takes with a dive to his right.,
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,2,VR Iyer,Venkatesh Iyer,17,17,40,2,0,100.00,False,False,"{'wickets': 6, 'runs': 98}",13.2,c Manohar b Rashid Khan,"Brilliant catch from Abhinav Manohar at the deep midwicket fence. <b>But has he touched the boundary cushion?</b> Venkatesh went for the slog sweep against a wrong one that was full in length around middle and leg. Abhinav had his eyes on the ball but his momentum took him back and his back leg is the one in question. It is very close to tell. The cushion hasn't moved, so that is an indication. And that is all the TV ump needs, too. <b>I am satisfied, says the TV umpire</b> and Venky has to walk back. KKR continue to slide, as <b>Rashid Khan picks up his 100th IPL wicket</b>.",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,2,AD Russell,Andre Russell,48,25,43,1,6,192.00,False,False,"{'wickets': 8, 'runs': 145}",19.2,c Ferguson b Joseph,"Is this the decisive catch? Is it the wicket that seals it for the Titans? The decibel levels at the DY Patil stadium have soared. Short ball, tucked Russell up. Yet he continued with the pull and got more height than distance. Ferguson ran to his left and misjudged it by running in before going back to take that with a tumble. Massive. Everybody crowds him in celebration. Hardik's happy at the ropes.",
2022,1304081,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,KKR,2,Shivam Mavi,Shivam Mavi,2,4,11,0,0,50.00,False,False,"{'wickets': 7, 'runs': 108}",15.2, b Rashid Khan,"Two matches without a wicket and now Rashid has two in quick succession. Another googly on a length, Mavi looks to pull but misses and sees his woodwork disturbed. Rashid knows and lets everybody know who's the boss in the duel.",
