season,id,name,short_name,description,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,start_date,end_date,venue_id,venue_name,home_captain,away_captain,pom,points,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,highlights,home_key_batsman,home_key_bowler,home_playx1,away_playx1,away_key_batsman,away_key_bowler,match_days,umpire1,umpire2,tv_umpire,referee,reserve_umpire
2022,1304094,Gujarat Titans v Punjab Kings,GT v PBKS,"48th Match (N), Indian Premier League at Navi Mumbai, May 3 2022",GT,PBKS,GT,BAT FIRST,143/8,145/2,143/8,145/2,PBKS,Punjab Kings won by 8 wkts (24b rem),2022-05-03T14:00Z,2022-05-04T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Hardik Pandya,Mayank Agarwal,Kagiso Rabada,"Punjab Kings 2, Gujarat Titans 0",False,20,143,8,13,16,145,2,20,"Rabada, Dhawan, Livingstone give Punjab Kings NRR-boosting win. Table-toppers Titans struggled with the bat as Rabada's four-for kept them to just 143","Sai Sudharsan,Wriddhiman Saha","Lockie Ferguson,Mohammed Shami","Wriddhiman Saha (WK),Shubman Gill (UKN),Sai Sudharsan (UKN),Hardik Pandya (AR),David Miller (UKN),Rahul Tewatia (AR),Rashid Khan (BL),Pradeep Sangwan (BL),Lockie Ferguson (BL),Alzarri Joseph (BL),Mohammed Shami (BL)","Jonny Bairstow (UKN),Shikhar Dhawan (UKN),Bhanuka Rajapaksa (UKN),Liam Livingstone (AR),Mayank Agarwal (UKN),Jitesh Sharma (WK),Rishi Dhawan (AR),Kagiso Rabada (BL),Rahul Chahar (BL),Arshdeep Singh (BL),Sandeep Sharma (BL)","Shikhar Dhawan,Bhanuka Rajapaksa","Kagiso Rabada,Liam Livingstone",3 May 2022 - night match (20-over match),Rohan Pandit,Virender Sharma,Saiyed Khalid,Daniel Manohar,Ulhas Gandhe
2022,1304095,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,"49th Match (N), Indian Premier League at Pune, May 4 2022",RCB,CSK,CSK,BOWL FIRST,173/8,160/8,173/8,160/8,RCB,RCB won by 13 runs,2022-05-04T14:00Z,2022-05-05T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",Faf du Plessis,MS Dhoni,Harshal Patel,"Royal Challengers Bangalore 2, Chennai Super Kings 0",False,20,173,8,19,20,160,8,20,Sharp bowling show lifts Royal Challengers Bangalore into top four. Super Kings lose their way after 54-run opening stand to leave their playoffs hopes hanging by a thread,"Mahipal Lomror,Faf du Plessis","Harshal Patel,Glenn Maxwell","Virat Kohli (UKN),Faf du Plessis (UKN),Glenn Maxwell (AR),Mahipal Lomror (AR),Rajat Patidar (UKN),Dinesh Karthik (WK),Wanindu Hasaranga de Silva (AR),Shahbaz Ahmed (AR),Harshal Patel (BL),Mohammed Siraj (BL),Josh Hazlewood (BL)","Ruturaj Gaikwad (UKN),Devon Conway (UKN),Robin Uthappa (UKN),Ambati Rayudu (UKN),Moeen Ali (AR),Ravindra Jadeja (AR),MS Dhoni (WK),Dwaine Pretorius (AR),Simarjeet Singh (BL),Maheesh Theekshana (BL),Mukesh Choudhary (BL)","Devon Conway,Moeen Ali","Maheesh Theekshana,Moeen Ali",4 May 2022 - night match (20-over match),KN Ananthapadmanabhan,Michael Gough,Anil Chaudhary,Narayanan Kutty,Vinod Seshan
2022,1304096,Delhi Capitals v Sunrisers Hyderabad,DC v SRH,"50th Match (N), Indian Premier League at Mumbai, May 5 2022",DC,SRH,SRH,BOWL FIRST,207/3,186/8,207/3,186/8,DC,Capitals won by 21 runs,2022-05-05T14:00Z,2022-05-06T23:59Z,58317,"Brabourne Stadium, Mumbai",Rishabh Pant,Kane Williamson,David Warner,"Delhi Capitals 2, Sunrisers Hyderabad 0",False,20,207,3,30,20,186,8,27,"Warner, Powell power Capitals convincingly past Sunrisers. Third defeat in a row for Sunrisers, who fall 21 short of target of 208","David Warner,Rovman Powell","Khaleel Ahmed,Shardul Thakur","Mandeep Singh (AR),David Warner (UKN),Mitchell Marsh (AR),Rishabh Pant (WK),Rovman Powell (UKN),Lalit Yadav (AR),Ripal Patel (UKN),Shardul Thakur (BL),Kuldeep Yadav (BL),Anrich Nortje (BL),Khaleel Ahmed (BL)","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Nicholas Pooran (WK),Shashank Singh (AR),Sean Abbott (AR),Shreyas Gopal (AR),Kartik Tyagi (BL),Bhuvneshwar Kumar (BL),Umran Malik (BL)","Nicholas Pooran,Aiden Markram","Bhuvneshwar Kumar,Shreyas Gopal",5 May 2022 - night match (20-over match),Navdeep Singh,Nikhil Patwardhan,Nitin Menon,Shakti Singh,Nitin Pandit
2022,1304097,Gujarat Titans v Mumbai Indians,GT v MI,"51st Match (N), Indian Premier League at Mumbai, May 6 2022",GT,MI,GT,BOWL FIRST,177/6,172/5,172/5,177/6,MI,Mumbai won by 5 runs,2022-05-06T14:00Z,2022-05-07T23:59Z,58317,"Brabourne Stadium, Mumbai",Hardik Pandya,Rohit Sharma,Tim David,"Mumbai Indians 2, Gujarat Titans 0",False,20,172,5,24,20,177,6,22,"Sams defends eight in last over after Rohit, David knocks. Gujarat Titans fell short in the last over and lost their second game in a row","Wriddhiman Saha,Shubman Gill","Rashid Khan,Pradeep Sangwan","Wriddhiman Saha (WK),Shubman Gill (UKN),Hardik Pandya (AR),Sai Sudharsan (UKN),David Miller (UKN),Rahul Tewatia (AR),Rashid Khan (BL),Pradeep Sangwan (BL),Lockie Ferguson (BL),Alzarri Joseph (BL),Mohammed Shami (BL)","Ishan Kishan (WK),Rohit Sharma (UKN),Suryakumar Yadav (UKN),Tilak Varma (AR),Kieron Pollard (AR),Tim David (UKN),Daniel Sams (AR),Murugan Ashwin (BL),Kumar Kartikeya (BL),Jasprit Bumrah (BL),Riley Meredith (BL)","Ishan Kishan,Tim David","Murugan Ashwin,Kieron Pollard",6 May 2022 - night match (20-over match),Jayaraman Madanagopal,Sadashiv Iyer,Bruce Oxenford,Manu Nayyar,Rohan Pandit
2022,1304098,Punjab Kings v Rajasthan Royals,PBKS v RR,"52nd Match (D/N), Indian Premier League at Mumbai, May 7 2022",PBKS,RR,KXIP,BAT FIRST,189/5,190/4,189/5,190/4,RR,Royals won by 6 wkts (2b rem),2022-05-07T10:00Z,2022-05-08T23:59Z,58324,"Wankhede Stadium, Mumbai",Mayank Agarwal,Sanju Samson,Yashasvi Jaiswal,"Rajasthan Royals 2, Punjab Kings 0",False,20,189,5,27,19.4,190,4,29,"Jaiswal 68, Hetmyer finishing job keep Royals in third place. Kings had put up a competitive total thanks to Jonny Bairstow, Jitesh Sharma and Liam Livingstone despite Yuzvendra Chahal's three-for","Jonny Bairstow,Jitesh Sharma","Arshdeep Singh,Rishi Dhawan","Jonny Bairstow (UKN),Shikhar Dhawan (UKN),Bhanuka Rajapaksa (UKN),Mayank Agarwal (UKN),Jitesh Sharma (WK),Liam Livingstone (AR),Rishi Dhawan (AR),Kagiso Rabada (BL),Rahul Chahar (BL),Arshdeep Singh (BL),Sandeep Sharma (BL)","Yashasvi Jaiswal (UKN),Jos Buttler (UKN),Sanju Samson (WK),Devdutt Padikkal (UKN),Shimron Hetmyer (UKN),Riyan Parag (UKN),Ravichandran Ashwin (AR),Trent Boult (BL),Prasidh Krishna (BL),Yuzvendra Chahal (BL),Kuldeep Sen (BL)","Yashasvi Jaiswal,Shimron Hetmyer","Yuzvendra Chahal,Ravichandran Ashwin",7 May 2022 - day/night match (20-over match),Yeshwant Barde,Chirra Ravikanthreddy,Chris Gaffaney,Prakash Bhatt,Ulhas Gandhe
2022,1304099,Lucknow Super Giants v Kolkata Knight Riders,LSG v KKR,"53rd Match (N), Indian Premier League at Pune, May 7 2022",LSG,KKR,KKR,BOWL FIRST,176/7,101,176/7,101,LSG,Super Giants won by 75 runs,2022-05-07T14:00Z,2022-05-08T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",KL Rahul,Shreyas Iyer,Avesh Khan,"Lucknow Super Giants 2, Kolkata Knight Riders 0",False,20,176,7,21,14.3,101,10,14,"KKR routed for 101 as Lucknow Super GiantsÂ go top. Mohsin, Chameera, Holder and Avesh ambush KKR with the short ball","Quinton de Kock,Deepak Hooda","Avesh Khan,Jason Holder","Quinton de Kock (WK),KL Rahul (UKN),Deepak Hooda (AR),Krunal Pandya (AR),Ayush Badoni (UKN),Marcus Stoinis (AR),Jason Holder (AR),Dushmantha Chameera (BL),Avesh Khan (BL),Mohsin Khan (BL),Ravi Bishnoi (BL)","Baba Indrajith (WK),Aaron Finch (UKN),Shreyas Iyer (UKN),Nitish Rana (UKN),Rinku Singh (UKN),Andre Russell (AR),Sunil Narine (AR),Anukul Roy (AR),Shivam Mavi (AR),Tim Southee (BL),Harshit Rana (BL)","Andre Russell,Sunil Narine","Andre Russell,Sunil Narine",7 May 2022 - night match (20-over match),Anil Chaudhary,Michael Gough,KN Ananthapadmanabhan,Narayanan Kutty,Saidharshan Kumar
2022,1304100,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,"54th Match (D/N), Indian Premier League at Mumbai, May 8 2022",SRH,RCB,RCB,BAT FIRST,192/3,125,125,192/3,RCB,RCB won by 67 runs,2022-05-08T10:00Z,2022-05-09T23:59Z,58324,"Wankhede Stadium, Mumbai",Kane Williamson,Faf du Plessis,Wanindu Hasaranga de Silva,"Royal Challengers Bangalore 2, Sunrisers Hyderabad 0",False,19.2,125,10,15,20,192,3,26,"Faf du Plessis' 73*, Wanindu Hasaranga's five-for crush Sunrisers Hyderabad. The win helps Royal Challengers Bangalore consolidate fourth position on the points table","Rahul Tripathi,Aiden Markram","Jagadeesha Suchith,Kartik Tyagi","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Nicholas Pooran (WK),Jagadeesha Suchith (BL),Shashank Singh (AR),Kartik Tyagi (BL),Bhuvneshwar Kumar (BL),Umran Malik (BL),Fazalhaq Farooqi (BL)","Virat Kohli (UKN),Faf du Plessis (UKN),Rajat Patidar (UKN),Glenn Maxwell (AR),Dinesh Karthik (WK),Mahipal Lomror (AR),Shahbaz Ahmed (AR),Wanindu Hasaranga de Silva (AR),Harshal Patel (BL),Josh Hazlewood (BL),Mohammed Siraj (BL)","Faf du Plessis,Rajat Patidar","Wanindu Hasaranga de Silva,Josh Hazlewood",8 May 2022 - day/night match (20-over match),Bruce Oxenford,Nitin Pandit,Pashchim Pathak,Shakti Singh,Akshay Totre
2022,1304101,Chennai Super Kings v Delhi Capitals,CSK v DC,"55th Match (N), Indian Premier League at Navi Mumbai, May 8 2022",CSK,DC,DC,BOWL FIRST,208/6,117,208/6,117,CSK,Super Kings won by 91 runs,2022-05-08T14:00Z,2022-05-09T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",MS Dhoni,Rishabh Pant,Devon Conway,"Chennai Super Kings 2, Delhi Capitals 0",False,20,208,6,27,17.4,117,10,17,"Conway, Moeen boss Delhi Capitals as Chennai Super Kings move out of bottom two. The 91-run defeat hurts Capitals' net run-rate and puts their playoff chances in doubt","Devon Conway,Ruturaj Gaikwad","Moeen Ali,Mukesh Choudhary","Ruturaj Gaikwad (UKN),Devon Conway (UKN),Shivam Dube (AR),Ambati Rayudu (UKN),MS Dhoni (WK),Moeen Ali (AR),Robin Uthappa (UKN),Dwayne Bravo (AR),Simarjeet Singh (BL),Maheesh Theekshana (BL),Mukesh Choudhary (BL)","David Warner (UKN),Srikar Bharat (UKN),Mitchell Marsh (AR),Rishabh Pant (WK),Rovman Powell (UKN),Ripal Patel (UKN),Axar Patel (AR),Shardul Thakur (BL),Kuldeep Yadav (BL),Anrich Nortje (BL),Khaleel Ahmed (BL)","Mitchell Marsh,Shardul Thakur","Anrich Nortje,Khaleel Ahmed",8 May 2022 - night match (20-over match),Nitin Menon,Rohan Pandit,Saiyed Khalid,Manu Nayyar,Tapan Sharma
2022,1304102,Mumbai Indians v Kolkata Knight Riders,MI v KKR,"56th Match (N), Indian Premier League at Navi Mumbai, May 9 2022",MI,KKR,MI,BOWL FIRST,165/9,113,113,165/9,KKR,KKR won by 52 runs,2022-05-09T14:00Z,2022-05-10T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Rohit Sharma,Shreyas Iyer,Jasprit Bumrah,"Kolkata Knight Riders 2, Mumbai Indians 0",False,17.3,113,10,11,20,165,9,22,Cummins stuns Mumbai again as Bumrah's five-for goes in vain. Mumbai lost their last eight wickets for 44 runs and suffered their ninth loss in 11 games,"Ishan Kishan,Kieron Pollard","Jasprit Bumrah,Kumar Kartikeya","Rohit Sharma (UKN),Ishan Kishan (WK),Tilak Varma (AR),Ramandeep Singh (UKN),Tim David (UKN),Kieron Pollard (AR),Daniel Sams (AR),Murugan Ashwin (BL),Kumar Kartikeya (BL),Jasprit Bumrah (BL),Riley Meredith (BL)","Venkatesh Iyer (AR),Ajinkya Rahane (UKN),Nitish Rana (UKN),Shreyas Iyer (UKN),Andre Russell (AR),Rinku Singh (UKN),Sheldon Jackson (WK),Pat Cummins (BL),Sunil Narine (AR),Tim Southee (BL),Varun Chakravarthy (BL)","Venkatesh Iyer,Nitish Rana","Pat Cummins,Andre Russell",9 May 2022 - night match (20-over match),Chris Gaffaney,Sadashiv Iyer,Bruce Oxenford,Prakash Bhatt,Chirra Ravikanthreddy
2022,1304103,Lucknow Super Giants v Gujarat Titans,LSG v GT,"57th Match (N), Indian Premier League at Pune, May 10 2022",LSG,GT,GT,BAT FIRST,144/4,82,82,144/4,GT,Titans won by 62 runs,2022-05-10T14:00Z,2022-05-11T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",KL Rahul,Hardik Pandya,Shubman Gill,"Gujarat Titans 2, Lucknow Super Giants 0",False,13.5,82,10,10,20,144,4,16,"Gill 63*, Rashid four-for lead Gujarat Titans to playoffs. Super Giants crumble against spin and stay in second position","Deepak Hooda,Avesh Khan","Avesh Khan,Mohsin Khan","Quinton de Kock (WK),KL Rahul (UKN),Deepak Hooda (AR),Karan Sharma (AR),Krunal Pandya (AR),Ayush Badoni (UKN),Marcus Stoinis (AR),Jason Holder (AR),Mohsin Khan (BL),Dushmantha Chameera (BL),Avesh Khan (BL)","Wriddhiman Saha (WK),Shubman Gill (UKN),Matthew Wade (UKN),Hardik Pandya (AR),David Miller (UKN),Rahul Tewatia (AR),Rashid Khan (BL),Ravisrinivasan Sai Kishore (BL),Alzarri Joseph (BL),Yash Dayal (BL),Mohammed Shami (BL)","Shubman Gill,David Miller","Rashid Khan,Ravisrinivasan Sai Kishore",10 May 2022 - night match (20-over match),KN Ananthapadmanabhan,Michael Gough,Anil Chaudhary,Narayanan Kutty,Vinod Seshan
2022,1304104,Rajasthan Royals v Delhi Capitals,RR v DC,"58th Match (N), Indian Premier League at Navi Mumbai, May 11 2022",RR,DC,DC,BOWL FIRST,160/6,161/2,160/6,161/2,DC,Capitals won by 8 wkts (11b rem),2022-05-11T14:00Z,2022-05-12T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Sanju Samson,Rishabh Pant,Mitchell Marsh,"Delhi Capitals 2, Rajasthan Royals 0",False,20,160,6,20,18.1,161,2,20,"Strong bowling, Marsh, Warner keep Capitals in mid-table joust. They continue to be fifth on the table, just behind Rajasthan Royals and Royal Challengers Bangalore","Ravichandran Ashwin,Devdutt Padikkal","Trent Boult,Yuzvendra Chahal","Yashasvi Jaiswal (UKN),Jos Buttler (UKN),Ravichandran Ashwin (AR),Devdutt Padikkal (UKN),Sanju Samson (WK),Riyan Parag (UKN),Rassie van der Dussen (UKN),Trent Boult (BL),Prasidh Krishna (BL),Yuzvendra Chahal (BL),Kuldeep Sen (BL)","Srikar Bharat (UKN),David Warner (UKN),Mitchell Marsh (AR),Rishabh Pant (WK),Rovman Powell (UKN),Lalit Yadav (AR),Axar Patel (AR),Shardul Thakur (BL),Kuldeep Yadav (BL),Anrich Nortje (BL),Chetan Sakariya (BL)","Mitchell Marsh,David Warner","Chetan Sakariya,Mitchell Marsh",11 May 2022 - night match (20-over match),Nitin Menon,Nikhil Patwardhan,Virender Sharma,Manu Nayyar,Tapan Sharma
2022,1304105,Chennai Super Kings v Mumbai Indians,CSK v MI,"59th Match (N), Indian Premier League at Mumbai, May 12 2022",CSK,MI,MI,BOWL FIRST,97,103/5,97,103/5,MI,Mumbai won by 5 wkts (31b rem),2022-05-12T14:00Z,2022-05-13T23:59Z,58324,"Wankhede Stadium, Mumbai",MS Dhoni,Rohit Sharma,Daniel Sams,"Mumbai Indians 2, Chennai Super Kings 0",False,16,97,10,12,14.5,103,5,13,"Sams, Meredith lead rout of Chennai Super Kings. Nervy Mumbai complete a small chase to snuff out Super Kings' hopes of sneaking into the playoffs","MS Dhoni,Dwayne Bravo","Mukesh Choudhary,Moeen Ali","Ruturaj Gaikwad (UKN),Devon Conway (UKN),Moeen Ali (AR),Robin Uthappa (UKN),Ambati Rayudu (UKN),MS Dhoni (WK),Shivam Dube (AR),Dwayne Bravo (AR),Simarjeet Singh (BL),Maheesh Theekshana (BL),Mukesh Choudhary (BL)","Ishan Kishan (WK),Rohit Sharma (UKN),Daniel Sams (AR),Tilak Varma (AR),Tristan Stubbs (UKN),Hrithik Shokeen (BL),Tim David (UKN),Ramandeep Singh (UKN),Jasprit Bumrah (BL),Riley Meredith (BL),Kumar Kartikeya (BL)","Tilak Varma,Rohit Sharma","Daniel Sams,Kumar Kartikeya",12 May 2022 - night match (20-over match),Chris Gaffaney,Chirra Ravikanthreddy,Nitin Menon,Shakti Singh,Akshay Totre
2022,1304106,Royal Challengers Bangalore v Punjab Kings,RCB v PBKS,"60th Match (N), Indian Premier League at Mumbai, May 13 2022",RCB,PBKS,RCB,BOWL FIRST,209/9,155/9,155/9,209/9,PBKS,Punjab Kings won by 54 runs,2022-05-13T14:00Z,2022-05-14T23:59Z,58317,"Brabourne Stadium, Mumbai",Faf du Plessis,Mayank Agarwal,Jonny Bairstow,"Punjab Kings 2, Royal Challengers Bangalore 0",False,20,155,9,18,20,209,9,30,"Livingstone, Bairstow set up winning total for Kings. Kagiso Rabada then finishes the job, taking 3 for 21 to derail Royal Challengers' chase","Glenn Maxwell,Rajat Patidar","Harshal Patel,Wanindu Hasaranga de Silva","Virat Kohli (UKN),Faf du Plessis (UKN),Rajat Patidar (UKN),Mahipal Lomror (AR),Glenn Maxwell (AR),Dinesh Karthik (WK),Shahbaz Ahmed (AR),Harshal Patel (BL),Wanindu Hasaranga de Silva (AR),Mohammed Siraj (BL),Josh Hazlewood (BL)","Jonny Bairstow (UKN),Shikhar Dhawan (UKN),Bhanuka Rajapaksa (UKN),Liam Livingstone (AR),Mayank Agarwal (UKN),Jitesh Sharma (WK),Harpreet Brar (BL),Rishi Dhawan (AR),Rahul Chahar (BL),Kagiso Rabada (BL),Arshdeep Singh (BL)","Liam Livingstone,Jonny Bairstow","Kagiso Rabada,Rishi Dhawan",13 May 2022 - night match (20-over match),Jayaraman Madanagopal,Nitin Pandit,Navdeep Singh,Javagal Srinath,Vinod Seshan
2022,1304107,Kolkata Knight Riders v Sunrisers Hyderabad,KKR v SRH,"61st Match (N), Indian Premier League at Pune, May 14 2022",KKR,SRH,KKR,BAT FIRST,177/6,123/8,177/6,123/8,KKR,KKR won by 54 runs,2022-05-14T14:00Z,2022-05-15T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",Shreyas Iyer,Kane Williamson,Andre Russell,"Kolkata Knight Riders 2, Sunrisers Hyderabad 0",False,20,177,6,21,20,123,8,13,Russell's 49* and three wickets keep Knight Riders' hopes alive. A 54-run win gave Knight Riders a healthy NRR boost while leaving Sunrisers on the brink of elimination,"Andre Russell,Sam Billings","Andre Russell,Tim Southee","Venkatesh Iyer (AR),Ajinkya Rahane (UKN),Nitish Rana (UKN),Shreyas Iyer (UKN),Sam Billings (WK),Rinku Singh (UKN),Andre Russell (AR),Sunil Narine (AR),Umesh Yadav (BL),Tim Southee (BL),Varun Chakravarthy (BL)","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Nicholas Pooran (WK),Washington Sundar (AR),Shashank Singh (AR),Marco Jansen (AR),Bhuvneshwar Kumar (BL),Umran Malik (BL),T Natarajan (BL)","Abhishek Sharma,Aiden Markram","Umran Malik,Bhuvneshwar Kumar",14 May 2022 - night match (20-over match),KN Ananthapadmanabhan,Anil Chaudhary,Michael Gough,Narayanan Kutty,Saidharshan Kumar
2022,1304108,Chennai Super Kings v Gujarat Titans,CSK v GT,"62nd Match (D/N), Indian Premier League at Mumbai, May 15 2022",CSK,GT,CSK,BAT FIRST,133/5,137/3,133/5,137/3,GT,Titans won by 7 wkts (5b rem),2022-05-15T10:00Z,2022-05-16T23:59Z,58324,"Wankhede Stadium, Mumbai",MS Dhoni,Hardik Pandya,Wriddhiman Saha,"Gujarat Titans 2, Chennai Super Kings 0",False,20,133,5,11,19.1,137,3,16,Shami and Saha lead the way as Titans ensure top-two finish. An inexperienced CSK side chose to bat and limped to 133 despite only losing five wickets,"Ruturaj Gaikwad,Narayan Jagadeesan","Matheesha Pathirana,Moeen Ali","Ruturaj Gaikwad (UKN),Devon Conway (UKN),Moeen Ali (AR),Narayan Jagadeesan (UKN),Shivam Dube (AR),MS Dhoni (WK),Mitchell Santner (AR),Prashant Solanki (BL),Simarjeet Singh (BL),Matheesha Pathirana (BL),Mukesh Choudhary (BL)","Wriddhiman Saha (WK),Shubman Gill (UKN),Matthew Wade (UKN),Hardik Pandya (AR),David Miller (UKN),Rahul Tewatia (AR),Rashid Khan (BL),Ravisrinivasan Sai Kishore (BL),Alzarri Joseph (BL),Yash Dayal (BL),Mohammed Shami (BL)","Wriddhiman Saha,Matthew Wade","Mohammed Shami,Alzarri Joseph",15 May 2022 - day/night match (20-over match),Rohan Pandit,Virender Sharma,Chris Gaffaney,Javagal Srinath,Nikhil Patwardhan
2022,1304109,Lucknow Super Giants v Rajasthan Royals,LSG v RR,"63rd Match (N), Indian Premier League at Mumbai, May 15 2022",LSG,RR,RR,BAT FIRST,178/6,154/8,154/8,178/6,RR,Royals won by 24 runs,2022-05-15T14:00Z,2022-05-16T23:59Z,58317,"Brabourne Stadium, Mumbai",KL Rahul,Sanju Samson,Trent Boult,"Rajasthan Royals 2, Lucknow Super Giants 0",False,20,154,8,15,20,178,6,26,"Padikkal, Boult and Ashwin help Royals leapfrog Super Giants to No. 2. Deepak Hooda's 39-ball 59 went in vain as Super Giants fell short in a chase of 179","Deepak Hooda,Marcus Stoinis","Ravi Bishnoi,Ayush Badoni","Quinton de Kock (WK),KL Rahul (UKN),Ayush Badoni (UKN),Deepak Hooda (AR),Krunal Pandya (AR),Marcus Stoinis (AR),Jason Holder (AR),Dushmantha Chameera (BL),Mohsin Khan (BL),Avesh Khan (BL),Ravi Bishnoi (BL)","Yashasvi Jaiswal (UKN),Jos Buttler (UKN),Sanju Samson (WK),Devdutt Padikkal (UKN),Riyan Parag (UKN),James Neesham (AR),Ravichandran Ashwin (AR),Trent Boult (BL),Prasidh Krishna (BL),Yuzvendra Chahal (BL),Obed McCoy (BL)","Yashasvi Jaiswal,Devdutt Padikkal","Trent Boult,Prasidh Krishna",15 May 2022 - night match (20-over match),Pashchim Pathak,Tapan Sharma,Bruce Oxenford,Prakash Bhatt,Yeshwant Barde
2022,1304110,Punjab Kings v Delhi Capitals,PBKS v DC,"64th Match (N), Indian Premier League at Navi Mumbai, May 16 2022",PBKS,DC,KXIP,BOWL FIRST,159/7,142/9,142/9,159/7,DC,Capitals won by 17 runs,2022-05-16T14:00Z,2022-05-17T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Mayank Agarwal,Rishabh Pant,Shardul Thakur,"Delhi Capitals 2, Punjab Kings 0",False,20,142,9,18,20,159,7,18,"Marsh, Thakur, spin duo lift Capitals to fourth spot. Kuldeep, Axar share four wickets; Punjab Kings need a miracle to make the playoffs","Jitesh Sharma,Jonny Bairstow","Liam Livingstone,Arshdeep Singh","Jonny Bairstow (UKN),Shikhar Dhawan (UKN),Bhanuka Rajapaksa (UKN),Liam Livingstone (AR),Mayank Agarwal (UKN),Jitesh Sharma (WK),Harpreet Brar (BL),Rishi Dhawan (AR),Rahul Chahar (BL),Kagiso Rabada (BL),Arshdeep Singh (BL)","David Warner (UKN),Sarfaraz Khan (UKN),Mitchell Marsh (AR),Lalit Yadav (AR),Rishabh Pant (WK),Rovman Powell (UKN),Axar Patel (AR),Shardul Thakur (BL),Kuldeep Yadav (BL),Anrich Nortje (BL),Khaleel Ahmed (BL)","Mitchell Marsh,Sarfaraz Khan","Shardul Thakur,Axar Patel",16 May 2022 - night match (20-over match),Nitin Menon,Sadashiv Iyer,Michael Gough,Prakash Bhatt,Navdeep Singh
2022,1304111,Mumbai Indians v Sunrisers Hyderabad,MI v SRH,"65th Match (N), Indian Premier League at Mumbai, May 17 2022",MI,SRH,MI,BOWL FIRST,193/6,190/7,190/7,193/6,SRH,Sunrisers won by 3 runs,2022-05-17T14:00Z,2022-05-18T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Kane Williamson,Rahul Tripathi,"Sunrisers Hyderabad 2, Mumbai Indians 0",False,20,190,7,23,20,193,6,25,"Tripathi and Malik keep Sunrisers alive, but only just. Mumbai came close with Tim David's 18-ball 46, but fell short, and are now favourites to finish with the wooden spoon","Rohit Sharma,Tim David","Ramandeep Singh,Jasprit Bumrah","Rohit Sharma (UKN),Ishan Kishan (WK),Daniel Sams (AR),Tilak Varma (AR),Tim David (UKN),Tristan Stubbs (UKN),Ramandeep Singh (UKN),Sanjay Yadav (AR),Jasprit Bumrah (BL),Mayank Markande (BL),Riley Meredith (BL)","Abhishek Sharma (AR),Priyam Garg (UKN),Rahul Tripathi (UKN),Nicholas Pooran (WK),Aiden Markram (UKN),Kane Williamson (UKN),Washington Sundar (AR),Bhuvneshwar Kumar (BL),Umran Malik (BL),T Natarajan (BL),Fazalhaq Farooqi (BL)","Rahul Tripathi,Priyam Garg","Umran Malik,Bhuvneshwar Kumar",17 May 2022 - night match (20-over match),Chris Gaffaney,Nitin Pandit,Navdeep Singh,Javagal Srinath,Saiyed Khalid
2022,1304112,Kolkata Knight Riders v Lucknow Super Giants,KKR v LSG,"66th Match (N), Indian Premier League at Navi Mumbai, May 18 2022",KKR,LSG,LSG,BAT FIRST,210/0,208/8,208/8,210/0,LSG,Super Giants won by 2 runs,2022-05-18T14:00Z,2022-05-19T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Shreyas Iyer,KL Rahul,Quinton de Kock,"Lucknow Super Giants 2, Kolkata Knight Riders 0",False,20,208,8,31,20,210,0,27,Quinton de Kock and Mohsin Khan knock KKR out in last-ball thriller. Super Giants move into plsyoffs after Rinku and Narine's sixer storm ends agonisingly short of victory,"Shreyas Iyer,Nitish Rana","Tim Southee,Andre Russell","Venkatesh Iyer (AR),Abhijeet Tomar (UKN),Nitish Rana (UKN),Shreyas Iyer (UKN),Sam Billings (WK),Andre Russell (AR),Rinku Singh (UKN),Sunil Narine (AR),Umesh Yadav (BL),Tim Southee (BL),Varun Chakravarthy (BL)","Quinton de Kock (WK),KL Rahul (UKN),Evin Lewis (UKN),Deepak Hooda (AR),Manan Vohra (UKN),Marcus Stoinis (AR),Jason Holder (AR),Krishnappa Gowtham (AR),Mohsin Khan (BL),Avesh Khan (BL),Ravi Bishnoi (BL)","Quinton de Kock,KL Rahul","Mohsin Khan,Marcus Stoinis",18 May 2022 - night match (20-over match),Yeshwant Barde,Rohan Pandit,Bruce Oxenford,Manu Nayyar,Nikhil Patwardhan
