season,id,name,short_name,description,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,start_date,end_date,venue_id,venue_name,home_captain,away_captain,pom,points,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,highlights,home_key_batsman,home_key_bowler,home_playx1,away_playx1,away_key_batsman,away_key_bowler,match_days,umpire1,umpire2,tv_umpire,referee,reserve_umpire
2023,1359521,Sunrisers Hyderabad v Kolkata Knight Riders,SRH v KKR,"47th Match (N), Indian Premier League at Hyderabad, May 4 2023",SRH,KKR,KKR,BAT FIRST,171/9,166/8,166/8,171/9,KKR,KKR won by 5 runs,2023-05-04T14:00Z,2023-05-05T23:59Z,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Aiden Markram,Nitish Rana,Varun Chakravarthy,"Kolkata Knight Riders 2, Sunrisers Hyderabad 0",False,20,166,8,20,20,171,9,22,Varun's end-overs mastery seals improbable KKR win. Markram and Klaasen had put Sunrisers in control of their chase before the mystery spinner's choke,"Aiden Markram,Heinrich Klaasen","T Natarajan,Marco Jansen","Abhishek Sharma (AR),Mayank Agarwal (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Harry Brook (UKN),Heinrich Klaasen (WK),Abdul Samad (UKN),Marco Jansen (AR),Bhuvneshwar Kumar (BL),Mayank Markande (BL),Kartik Tyagi (BL),T Natarajan (BL)","Jason Roy (UKN),Rahmanullah Gurbaz (WK),Venkatesh Iyer (AR),Nitish Rana (UKN),Rinku Singh (UKN),Andre Russell (AR),Sunil Narine (AR),Shardul Thakur (BL),Anukul Roy (AR),Harshit Rana (BL),Vaibhav Arora (BL),Varun Chakravarthy (BL)","Rinku Singh,Nitish Rana","Shardul Thakur,Vaibhav Arora",04 May 2023 - night match (20-over match),KN Ananthapadmanabhan,Michael Gough,Saidharshan Kumar,Narayanan Kutty,Parashar Joshi
2023,1359522,Rajasthan Royals v Gujarat Titans,RR v GT,"48th Match (N), Indian Premier League at Jaipur, May 5 2023",RR,GT,RR,BAT FIRST,118,119/1,118,119/1,GT,Titans won by 9 wkts (37b rem),2023-05-05T14:00Z,2023-05-06T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Sanju Samson,Hardik Pandya,Rashid Khan,"Gujarat Titans 2, Rajasthan Royals 0",False,17.5,118,10,12,13.5,119,1,17,"Rashid, Noor run through Rajasthan Royals in Gujarat Titans' perfect game. Royals lose their fourth game in five outings, leaving them in a mid-table muddle","Sanju Samson,Trent Boult","Yuzvendra Chahal,Adam Zampa","Yashasvi Jaiswal (UKN),Jos Buttler (UKN),Sanju Samson (WK),Devdutt Padikkal (UKN),Ravichandran Ashwin (AR),Riyan Parag (UKN),Shimron Hetmyer (UKN),Dhruv Jurel (UKN),Trent Boult (BL),Adam Zampa (BL),Sandeep Sharma (BL),Yuzvendra Chahal (BL)","Wriddhiman Saha (WK),Shubman Gill (UKN),Hardik Pandya (AR),Rashid Khan (AR),David Miller (UKN),Vijay Shankar (AR),Rahul Tewatia (AR),Abhinav Manohar (AR),Noor Ahmad (BL),Mohammed Shami (BL),Josh Little (BL),Mohit Sharma (BL)","Wriddhiman Saha,Hardik Pandya","Rashid Khan,Noor Ahmad",05 May 2023 - night match (20-over match),Saiyed Khalid,Virender Sharma,Nitin Menon,Javagal Srinath,VM  Dhokre
2023,1359523,Chennai Super Kings v Mumbai Indians,CSK v MI,"49th Match (D/N), Indian Premier League at Chennai, May 6 2023",CSK,MI,CSK,BOWL FIRST,139/8,140/4,140/4,139/8,CSK,Super Kings won by 6 wkts (14b rem),2023-05-06T10:00Z,2023-05-07T23:59Z,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Rohit Sharma,Matheesha Pathirana,"Chennai Super Kings 2, Mumbai Indians 0",False,17.4,140,4,16,20,139,8,16,"Pathirana leads Super Kings to Chepauk canter over Mumbai. Deshpande and Chahar did their bit with the ball too, and then it was over to Conway, Gaikwad and Dube to knock off the runs","Devon Conway,Ruturaj Gaikwad","Matheesha Pathirana,Deepak Chahar","Ruturaj Gaikwad (UKN),Devon Conway (UKN),Ajinkya Rahane (UKN),Ambati Rayudu (UKN),Shivam Dube (AR),MS Dhoni (WK),Moeen Ali (AR),Ravindra Jadeja (AR),Deepak Chahar (BL),Matheesha Pathirana (BL),Tushar Deshpande (BL),Maheesh Theekshana (BL)","Cameron Green (AR),Ishan Kishan (WK),Rohit Sharma (UKN),Nehal Wadhera (UKN),Suryakumar Yadav (UKN),Tristan Stubbs (UKN),Tim David (UKN),Arshad Khan (BL),Jofra Archer (BL),Piyush Chawla (AR),Akash Madhwal (BL),Raghav Goyal (BL)","Nehal Wadhera,Suryakumar Yadav","Piyush Chawla,Akash Madhwal",06 May 2023 - day/night match (20-over match),Navdeep Singh,Bruce Oxenford,KN Ananthapadmanabhan,Narayanan Kutty,Parashar Joshi
2023,1359524,Delhi Capitals v Royal Challengers Bangalore,DC v RCB,"50th Match (N), Indian Premier League at Delhi, May 6 2023",DC,RCB,RCB,BAT FIRST,181/4,187/3,187/3,181/4,DC,Capitals won by 7 wkts (20b rem),2023-05-06T14:00Z,2023-05-07T23:59Z,58040,"Arun Jaitley Stadium, Delhi",David Warner,Faf du Plessis,Phil Salt,"Delhi Capitals 2, Royal Challengers Bangalore 0",False,16.4,187,3,27,20,181,4,22,Phil Salt leads Delhi Capitals' takedown of RCB. DC finally rise from the bottom after winning four of their last five games,"Phil Salt,Rilee Rossouw","Mitchell Marsh,Mukesh Kumar","David Warner (UKN),Phil Salt (WK),Mitchell Marsh (AR),Rilee Rossouw (UKN),Axar Patel (AR),Aman Hakim Khan (AR),Manish Pandey (UKN),Kuldeep Yadav (BL),Mukesh Kumar (BL),Khaleel Ahmed (BL),Ripal Patel (UKN),Ishant Sharma (BL)","Virat Kohli (UKN),Faf du Plessis (UKN),Glenn Maxwell (AR),Mahipal Lomror (AR),Dinesh Karthik (WK),Anuj Rawat (UKN),Kedar Jadhav (AR),Wanindu Hasaranga (AR),Karn Sharma (BL),Mohammed Siraj (BL),Josh Hazlewood (BL),Harshal Patel (BL)","Virat Kohli,Mahipal Lomror","Josh Hazlewood,Harshal Patel",06 May 2023 - night match (20-over match),Yeshwant Barde,Rod Tucker,Jayaraman Madanagopal,Manu Nayyar,Mohamed Rafi
2023,1359525,Gujarat Titans v Lucknow Super Giants,GT v LSG,"51st Match (D/N), Indian Premier League at Ahmedabad, May 7 2023",GT,LSG,LSG,BOWL FIRST,227/2,171/7,227/2,171/7,GT,Titans won by 56 runs,2023-05-07T10:00Z,2023-05-08T23:59Z,57851,"Narendra Modi Stadium, Motera, Ahmedabad",Hardik Pandya,Krunal Pandya,Shubman Gill,"Gujarat Titans 2, Lucknow Super Giants 0",False,20,227,2,29,20,171,7,23,Saha and Gill's aggression sets up huge Titans win. Defending champions smash 227 against LSG to open up a three-point lead at the top of the table,"Shubman Gill,Wriddhiman Saha","Mohit Sharma,Noor Ahmad","Wriddhiman Saha (WK),Shubman Gill (UKN),Hardik Pandya (AR),David Miller (UKN),Vijay Shankar (AR),Rashid Khan (AR),Rahul Tewatia (AR),Abhinav Manohar (AR),Mohit Sharma (BL),Mohammed Shami (BL),Noor Ahmad (BL),Alzarri Joseph (BL)","Kyle Mayers (AR),Quinton de Kock (WK),Deepak Hooda (AR),Marcus Stoinis (AR),Nicholas Pooran (UKN),Ayush Badoni (UKN),Swapnil Singh (BL),Krunal Pandya (AR),Ravi Bishnoi (BL),Mohsin Khan (BL),Avesh Khan (BL),Yash Thakur (BL)","Quinton de Kock,Kyle Mayers","Avesh Khan,Mohsin Khan",07 May 2023 - day/night match (20-over match),Anil Chaudhary,Nand Kishore,Chris Gaffaney,Prakash Bhatt,Mohit Krishnadas
2023,1359526,Rajasthan Royals v Sunrisers Hyderabad,RR v SRH,"52nd Match (N), Indian Premier League at Jaipur, May 7 2023",RR,SRH,RR,BAT FIRST,214/2,217/6,214/2,217/6,SRH,Sunrisers won by 4 wkts (0b rem),2023-05-07T14:00Z,2023-05-08T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Sanju Samson,Aiden Markram,Glenn Phillips,"Sunrisers Hyderabad 2, Rajasthan Royals 0",False,20,214,2,30,20,217,6,28,"Glenn Phillips and Abdul Samad pull off stunning heist for Sunrisers Hyderabad. Abdul Samad put a last-ball free hit in the stands to seal the deal, reducing a fantastic Buttler-Samson stand to a footnote","Jos Buttler,Sanju Samson","Yuzvendra Chahal,Ravichandran Ashwin","Yashasvi Jaiswal (UKN),Jos Buttler (UKN),Sanju Samson (WK),Shimron Hetmyer (UKN),Joe Root (UKN),Dhruv Jurel (UKN),Ravichandran Ashwin (AR),Sandeep Sharma (BL),Murugan Ashwin (BL),Kuldip Yadav (BL),Yuzvendra Chahal (BL),Obed McCoy (BL)","Anmolpreet Singh (UKN),Abhishek Sharma (AR),Rahul Tripathi (UKN),Heinrich Klaasen (WK),Aiden Markram (UKN),Glenn Phillips (UKN),Abdul Samad (UKN),Marco Jansen (AR),Vivrant Sharma (AR),Mayank Markande (BL),Bhuvneshwar Kumar (BL),T Natarajan (BL)","Abhishek Sharma,Rahul Tripathi","Bhuvneshwar Kumar,Marco Jansen",07 May 2023 - night match (20-over match),Nitin Menon,Vinod Seshan,Virender Sharma,Javagal Srinath,VM  Dhokre
2023,1359527,Kolkata Knight Riders v Punjab Kings,KKR v PBKS,"53rd Match (N), Indian Premier League at Kolkata, May 8 2023",KKR,PBKS,KXIP,BAT FIRST,179/7,182/5,182/5,179/7,KKR,KKR won by 5 wkts (0b rem),2023-05-08T14:00Z,2023-05-09T23:59Z,57980,"Eden Gardens, Kolkata",Nitish Rana,Shikhar Dhawan,Andre Russell,"Kolkata Knight Riders 2, Punjab Kings 0",False,20,182,5,26,20,179,7,27,Russell and Rinku star as KKR seal last-ball thriller. Arshdeep kept Punjab Kings in the game until the very end during an eventful final over,"Nitish Rana,Andre Russell","Varun Chakravarthy,Harshit Rana","Jason Roy (UKN),Rahmanullah Gurbaz (WK),Nitish Rana (UKN),Venkatesh Iyer (AR),Andre Russell (AR),Rinku Singh (UKN),Shardul Thakur (BL),Sunil Narine (AR),Harshit Rana (BL),Vaibhav Arora (BL),Varun Chakravarthy (BL),Suyash Sharma (BL)","Prabhsimran Singh (UKN),Shikhar Dhawan (UKN),Bhanuka Rajapaksa (UKN),Liam Livingstone (AR),Jitesh Sharma (WK),Sam Curran (AR),Rishi Dhawan (AR),M Shahrukh Khan (UKN),Harpreet Brar (BL),Rahul Chahar (BL),Arshdeep Singh (BL),Nathan Ellis (BL)","Shikhar Dhawan,M Shahrukh Khan","Rahul Chahar,Harpreet Brar",08 May 2023 - night match (20-over match),Jayaraman Madanagopal,Akshay Totre,Ulhas Gandhe,Sanjay Raul,Mohamed Rafi
2023,1359528,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,"54th Match (N), Indian Premier League at Mumbai, May 9 2023",MI,RCB,MI,BOWL FIRST,199/6,200/4,200/4,199/6,MI,Mumbai won by 6 wkts (21b rem),2023-05-09T14:00Z,2023-05-10T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Faf du Plessis,Suryakumar Yadav,"Mumbai Indians 2, Royal Challengers Bangalore 0",False,16.3,200,4,29,20,199,6,29,"Mumbai mow down 200 to jump from eighth to third. Suryakumar, Wadhera hit fifties as Mumbai win with 21 balls and six wickets to spare","Suryakumar Yadav,Nehal Wadhera","Jason Behrendorff,Cameron Green","Ishan Kishan (WK),Rohit Sharma (UKN),Suryakumar Yadav (UKN),Nehal Wadhera (UKN),Tim David (UKN),Cameron Green (AR),Chris Jordan (BL),Piyush Chawla (AR),Jason Behrendorff (BL),Kumar Kartikeya (BL),Akash Madhwal (BL)","Virat Kohli (UKN),Faf du Plessis (UKN),Anuj Rawat (UKN),Glenn Maxwell (AR),Mahipal Lomror (AR),Dinesh Karthik (WK),Kedar Jadhav (AR),Wanindu Hasaranga (AR),Josh Hazlewood (BL),Mohammed Siraj (BL),Vijaykumar Vyshak (BL),Harshal Patel (BL)","Glenn Maxwell,Faf du Plessis","Vijaykumar Vyshak,Wanindu Hasaranga",09 May 2023 - night match (20-over match),Saiyed Khalid,Virender Sharma,Nitin Menon,Reetinder Sodhi,VM  Dhokre
2023,1359529,Chennai Super Kings v Delhi Capitals,CSK v DC,"55th Match (N), Indian Premier League at Chennai, May 10 2023",CSK,DC,CSK,BAT FIRST,167/8,140/8,167/8,140/8,CSK,Super Kings won by 27 runs,2023-05-10T14:00Z,2023-05-11T23:59Z,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,David Warner,Ravindra Jadeja,"Chennai Super Kings 2, Delhi Capitals 0",False,20,167,8,17,20,140,8,16,"Dube, Dhoni cameos and all-star bowling give CSK seventh win. Capitals stay stuck at No.10 on the points table after a poor performance with the bat","Shivam Dube,Ruturaj Gaikwad","Matheesha Pathirana,Deepak Chahar","Ruturaj Gaikwad (UKN),Devon Conway (UKN),Ajinkya Rahane (UKN),Moeen Ali (AR),Shivam Dube (AR),Ambati Rayudu (UKN),Ravindra Jadeja (AR),MS Dhoni (WK),Deepak Chahar (BL),Tushar Deshpande (BL),Maheesh Theekshana (BL),Matheesha Pathirana (BL)","David Warner (UKN),Phil Salt (WK),Mitchell Marsh (AR),Manish Pandey (UKN),Rilee Rossouw (UKN),Ripal Patel (UKN),Axar Patel (AR),Aman Hakim Khan (AR),Lalit Yadav (AR),Kuldeep Yadav (BL),Ishant Sharma (BL),Khaleel Ahmed (BL)","Rilee Rossouw,Manish Pandey","Mitchell Marsh,Axar Patel",10 May 2023 - night match (20-over match),Chris Gaffaney,Nikhil Patwardhan,Anil Chaudhary,Sanjay Verma,Mohit Krishnadas
2023,1359530,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,"56th Match (N), Indian Premier League at Kolkata, May 11 2023",KKR,RR,RR,BOWL FIRST,149/8,151/1,149/8,151/1,RR,Royals won by 9 wkts (41b rem),2023-05-11T14:00Z,2023-05-12T23:59Z,57980,"Eden Gardens, Kolkata",Nitish Rana,Sanju Samson,Yashasvi Jaiswal,"Rajasthan Royals 2, Kolkata Knight Riders 0",False,20,149,8,16,13.1,151,1,24,"Jaiswal and Chahal smash records and KKR. After losing five of their previous six games, Royals scored a thumping win at Eden Gardens to keep their campaign alive","Venkatesh Iyer,Nitish Rana","Harshit Rana,Shardul Thakur","Jason Roy (UKN),Rahmanullah Gurbaz (WK),Venkatesh Iyer (AR),Nitish Rana (UKN),Andre Russell (AR),Rinku Singh (UKN),Shardul Thakur (BL),Anukul Roy (AR),Sunil Narine (AR),Harshit Rana (BL),Varun Chakravarthy (BL),Suyash Sharma (BL)","Yashasvi Jaiswal (UKN),Jos Buttler (UKN),Sanju Samson (WK),Joe Root (UKN),Dhruv Jurel (UKN),Shimron Hetmyer (UKN),Ravichandran Ashwin (AR),Sandeep Sharma (BL),KM Asif (BL),Trent Boult (BL),Yuzvendra Chahal (BL)","Yashasvi Jaiswal,Sanju Samson","Yuzvendra Chahal,Trent Boult",11 May 2023 - night match (20-over match),Saidharshan Kumar,Rod Tucker,Rohan Pandit,Pankaj Dharmani,Parashar Joshi
2023,1359531,Mumbai Indians v Gujarat Titans,MI v GT,"57th Match (N), Indian Premier League at Mumbai, May 12 2023",MI,GT,GT,BOWL FIRST,218/5,191/8,218/5,191/8,MI,Mumbai won by 27 runs,2023-05-12T14:00Z,2023-05-13T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Hardik Pandya,Suryakumar Yadav,"Mumbai Indians 2, Gujarat Titans 0",False,20,218,5,34,20,191,8,28,Suryakumar takes down the Titans with first IPL ton. Rashid Khan took four wickets and smashed 79 off 32 balls but it wasn't enough to beat Mumbai Indians,"Suryakumar Yadav,Ishan Kishan","Akash Madhwal,Piyush Chawla","Ishan Kishan (WK),Rohit Sharma (UKN),Suryakumar Yadav (UKN),Nehal Wadhera (UKN),Vishnu Vinod (UKN),Tim David (UKN),Cameron Green (AR),Chris Jordan (BL),Piyush Chawla (AR),Jason Behrendorff (BL),Kumar Kartikeya (BL),Akash Madhwal (BL)","Wriddhiman Saha (WK),Shubman Gill (UKN),Hardik Pandya (AR),Vijay Shankar (AR),David Miller (UKN),Abhinav Manohar (AR),Rahul Tewatia (AR),Rashid Khan (AR),Noor Ahmad (BL),Alzarri Joseph (BL),Mohammed Shami (BL),Mohit Sharma (BL)","Rashid Khan,David Miller","Rashid Khan,Mohit Sharma",12 May 2023 - night match (20-over match),Nitin Menon,Tapan Sharma,Vinod Seshan,Reetinder Sodhi,VM  Dhokre
2023,1359532,Sunrisers Hyderabad v Lucknow Super Giants,SRH v LSG,"58th Match (D/N), Indian Premier League at Hyderabad, May 13 2023",SRH,LSG,SRH,BAT FIRST,182/6,185/3,182/6,185/3,LSG,Super Giants won by 7 wkts (4b rem),2023-05-13T10:00Z,2023-05-14T23:59Z,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Aiden Markram,Krunal Pandya,Prerak Mankad,"Lucknow Super Giants 2, Sunrisers Hyderabad 0",False,20,182,6,26,19.2,185,3,25,"Mankad 64, Pooran 13-ball 44 take LSG back to No. 4. With just eight points from 11 matches, Sunrisers are all but out of contention to make the playoffs","Heinrich Klaasen,Abdul Samad","Glenn Phillips,Mayank Markande","Anmolpreet Singh (UKN),Abhishek Sharma (AR),Rahul Tripathi (UKN),Aiden Markram (UKN),Heinrich Klaasen (WK),Glenn Phillips (UKN),Abdul Samad (UKN),Bhuvneshwar Kumar (BL),T Natarajan (BL),Mayank Markande (BL),Fazalhaq Farooqi (BL),Vivrant Sharma (AR)","Kyle Mayers (AR),Quinton de Kock (WK),Prerak Mankad (AR),Marcus Stoinis (AR),Nicholas Pooran (UKN),Krunal Pandya (AR),Yash Thakur (BL),Ravi Bishnoi (BL),Yudhvir Singh (BL),Avesh Khan (BL),Ayush Badoni (UKN),Amit Mishra (BL)","Prerak Mankad,Nicholas Pooran","Krunal Pandya,Yudhvir Singh",13 May 2023 - day/night match (20-over match),Jayaraman Madanagopal,Akshay Totre,Yeshwant Barde,Pankaj Dharmani,Mohamed Rafi
2023,1359533,Delhi Capitals v Punjab Kings,DC v PBKS,"59th Match (N), Indian Premier League at Delhi, May 13 2023",DC,PBKS,DC,BOWL FIRST,167/7,136/8,136/8,167/7,PBKS,Punjab Kings won by 31 runs,2023-05-13T14:00Z,2023-05-14T23:59Z,58040,"Arun Jaitley Stadium, Delhi",David Warner,Shikhar Dhawan,Prabhsimran Singh,"Punjab Kings 2, Delhi Capitals 0",False,20,136,8,19,20,167,7,21,"Prabhsimran, Brar knock Delhi Capitals out of IPL 2023. On a pitch where none of his team-mates crossed 20, Prabhsimran scored a 65-ball 103 to secure two crucial points for Kings","David Warner,Phil Salt","Ishant Sharma,Mukesh Kumar","David Warner (UKN),Phil Salt (WK),Mitchell Marsh (AR),Rilee Rossouw (UKN),Axar Patel (AR),Manish Pandey (UKN),Aman Hakim Khan (AR),Praveen Dubey (BL),Kuldeep Yadav (BL),Mukesh Kumar (BL),Ishant Sharma (BL),Khaleel Ahmed (BL)","Prabhsimran Singh (UKN),Shikhar Dhawan (UKN),Liam Livingstone (AR),Jitesh Sharma (WK),Sam Curran (AR),Harpreet Brar (BL),M Shahrukh Khan (UKN),Sikandar Raza (AR),Rishi Dhawan (AR),Rahul Chahar (BL),Arshdeep Singh (BL),Nathan Ellis (BL)","Prabhsimran Singh,Sam Curran","Harpreet Brar,Rahul Chahar",13 May 2023 - night match (20-over match),Chris Gaffaney,Nikhil Patwardhan,Sadashiv Iyer,Sanjay Verma,Mohit Krishnadas
2023,1359534,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,"60th Match (D/N), Indian Premier League at Jaipur, May 14 2023",RR,RCB,RCB,BAT FIRST,171/5,59,59,171/5,RCB,RCB won by 112 runs,2023-05-14T10:00Z,2023-05-15T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Sanju Samson,Faf du Plessis,Wayne Parnell,"Royal Challengers Bangalore 2, Rajasthan Royals 0",False,10.3,59,10,8,20,171,5,19,RCB rout Royals for 59 to keep playoff hopes alive. Rajasthan Royals suffered a catastrophic collapse and were dismissed in 10.3 overs in Jaipur,"Shimron Hetmyer,Joe Root","Adam Zampa,KM Asif","Yashasvi Jaiswal (UKN),Jos Buttler (UKN),Sanju Samson (WK),Joe Root (UKN),Devdutt Padikkal (UKN),Shimron Hetmyer (UKN),Dhruv Jurel (UKN),Ravichandran Ashwin (AR),Adam Zampa (BL),Sandeep Sharma (BL),KM Asif (BL),Yuzvendra Chahal (BL)","Virat Kohli (UKN),Faf du Plessis (UKN),Glenn Maxwell (AR),Mahipal Lomror (AR),Dinesh Karthik (WK),Michael Bracewell (AR),Anuj Rawat (UKN),Wayne Parnell (BL),Karn Sharma (BL),Harshal Patel (BL),Mohammed Siraj (BL),Shahbaz Ahmed (AR)","Faf du Plessis,Glenn Maxwell","Wayne Parnell,Michael Bracewell",14 May 2023 - day/night match (20-over match),KN Ananthapadmanabhan,Navdeep Singh,Rod Tucker,Narayanan Kutty,Parashar Joshi
2023,1359535,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,"61st Match (N), Indian Premier League at Chennai, May 14 2023",CSK,KKR,CSK,BAT FIRST,144/6,147/4,144/6,147/4,KKR,KKR won by 6 wkts (9b rem),2023-05-14T14:00Z,2023-05-15T23:59Z,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Nitish Rana,Rinku Singh,"Kolkata Knight Riders 2, Chennai Super Kings 0",False,20,144,6,12,18.3,147,4,17,"Rinku Singh, Nitish Rana silence Chepauk and keep Kolkata Knight Riders alive. Narine hits form too, meaning a question mark still hangs over CSK's playoff spot","Shivam Dube,Devon Conway","Deepak Chahar,Tushar Deshpande","Ruturaj Gaikwad (UKN),Devon Conway (UKN),Ajinkya Rahane (UKN),Ambati Rayudu (UKN),Shivam Dube (AR),Moeen Ali (AR),Ravindra Jadeja (AR),MS Dhoni (WK),Deepak Chahar (BL),Tushar Deshpande (BL),Maheesh Theekshana (BL),Matheesha Pathirana (BL)","Jason Roy (UKN),Rahmanullah Gurbaz (WK),Venkatesh Iyer (AR),Nitish Rana (UKN),Rinku Singh (UKN),Andre Russell (AR),Shardul Thakur (BL),Sunil Narine (AR),Vaibhav Arora (BL),Harshit Rana (BL),Varun Chakravarthy (BL),Suyash Sharma (BL)","Nitish Rana,Rinku Singh","Sunil Narine,Varun Chakravarthy",14 May 2023 - night match (20-over match),Tapan Sharma,Vinod Seshan,Nitin Menon,Javagal Srinath,VM  Dhokre
2023,1359536,Gujarat Titans v Sunrisers Hyderabad,GT v SRH,"62nd Match (N), Indian Premier League at Ahmedabad, May 15 2023",GT,SRH,SRH,BOWL FIRST,188/9,154/9,188/9,154/9,GT,Titans won by 34 runs,2023-05-15T14:00Z,2023-05-16T23:59Z,57851,"Narendra Modi Stadium, Motera, Ahmedabad",Hardik Pandya,Aiden Markram,Shubman Gill,"Gujarat Titans 2, Sunrisers Hyderabad 0",False,20,188,9,24,20,154,9,18,Gill and Shami seal top-two finish for Titans. Mohit Sharma also took four wickets to knock Sunrisers out of the playoffs race,"Shubman Gill,Sai Sudharsan","Mohammed Shami,Mohit Sharma","Wriddhiman Saha (WK),Shubman Gill (UKN),Sai Sudharsan (UKN),Hardik Pandya (AR),David Miller (UKN),Rahul Tewatia (AR),Dasun Shanaka (AR),Rashid Khan (AR),Noor Ahmad (BL),Mohammed Shami (BL),Mohit Sharma (BL),Yash Dayal (BL)","Anmolpreet Singh (UKN),Abhishek Sharma (AR),Aiden Markram (UKN),Rahul Tripathi (UKN),Heinrich Klaasen (WK),Sanvir Singh (AR),Abdul Samad (UKN),Marco Jansen (AR),Bhuvneshwar Kumar (BL),Mayank Markande (BL),Fazalhaq Farooqi (BL),T Natarajan (BL)","Heinrich Klaasen,Bhuvneshwar Kumar","Bhuvneshwar Kumar,Fazalhaq Farooqi",15 May 2023 - night match (20-over match),Ulhas Gandhe,Jayaraman Madanagopal,Akshay Totre,Manu Nayyar,Mohamed Rafi
2023,1359537,Lucknow Super Giants v Mumbai Indians,LSG v MI,"63rd Match (N), Indian Premier League at Lucknow, May 16 2023",LSG,MI,MI,BOWL FIRST,177/3,172/5,177/3,172/5,LSG,Super Giants won by 5 runs,2023-05-16T14:00Z,2023-05-17T23:59Z,1070094,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Krunal Pandya,Rohit Sharma,Marcus Stoinis,"Lucknow Super Giants 2, Mumbai Indians 0",False,20,177,3,17,20,172,5,19,Marcus Stoinis brings the muscle in Lucknow's thrilling victory. Mumbai were in it until the very end but Mohsin Khan bowled a sensational final over,"Marcus Stoinis,Krunal Pandya","Ravi Bishnoi,Yash Thakur","Deepak Hooda (AR),Quinton de Kock (WK),Prerak Mankad (AR),Krunal Pandya (AR),Marcus Stoinis (AR),Nicholas Pooran (UKN),Ayush Badoni (UKN),Naveen-ul-Haq (BL),Ravi Bishnoi (BL),Swapnil Singh (BL),Mohsin Khan (BL),Yash Thakur (BL)","Ishan Kishan (WK),Rohit Sharma (UKN),Suryakumar Yadav (UKN),Nehal Wadhera (UKN),Tim David (UKN),Vishnu Vinod (UKN),Cameron Green (AR),Chris Jordan (BL),Hrithik Shokeen (BL),Piyush Chawla (AR),Jason Behrendorff (BL),Akash Madhwal (BL)","Ishan Kishan,Rohit Sharma","Jason Behrendorff,Piyush Chawla",16 May 2023 - night match (20-over match),Anil Chaudhary,Nand Kishore,Chris Gaffaney,Sanjay Verma,Mohit Krishnadas
,1359538,Punjab Kings v Delhi Capitals,PBKS v DC,"64th Match (N), Indian Premier League at Dharamsala, May 17 2023",DC,PBKS,,,,,213/2,"198/8 (20 ov, target 214)",DC,Capitals won by 15 runs,2023-05-17T14:00Z,2023-05-18T23:59Z,58056,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,,,,,,,,,,,,,,,,,,,,,,,,
2023,1359539,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,"65th Match (N), Indian Premier League at Hyderabad, May 18 2023",SRH,RCB,RCB,BOWL FIRST,186/5,187/2,186/5,187/2,RCB,RCB won by 8 wkts (4b rem),2023-05-18T14:00Z,2023-05-19T23:59Z,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Aiden Markram,Faf du Plessis,Virat Kohli,"Royal Challengers Bangalore 2, Sunrisers Hyderabad 0",False,20,186,5,23,19.2,187,2,26,"Clinical Kohli, du Plessis keep RCB's fate in their hands. The opening pair bossed the chase after Klaasen's masterly 104 from 51 balls set a target of 187","Heinrich Klaasen,Harry Brook","T Natarajan,Bhuvneshwar Kumar","Abhishek Sharma (AR),Rahul Tripathi (UKN),Aiden Markram (UKN),Heinrich Klaasen (WK),Harry Brook (UKN),Glenn Phillips (UKN),Abdul Samad (UKN),Bhuvneshwar Kumar (BL),Kartik Tyagi (BL),Mayank Dagar (BL),Nitish Kumar Reddy (AR),T Natarajan (BL)","Virat Kohli (UKN),Faf du Plessis (UKN),Glenn Maxwell (AR),Michael Bracewell (AR),Mahipal Lomror (AR),Anuj Rawat (WK),Shahbaz Ahmed (AR),Harshal Patel (BL),Wayne Parnell (BL),Karn Sharma (BL),Mohammed Siraj (BL)","Virat Kohli,Faf du Plessis","Michael Bracewell,Mohammed Siraj",18 May 2023 - night match (20-over match),Bruce Oxenford,Virender Sharma,Saiyed Khalid,Javagal Srinath,VM  Dhokre
